stop_id,stop_name,stop_lat,stop_lon
000017142,"Mannsdorf (Burgenlandkreis)",51.041728,12.073727
000017143,"Naumburg (Saale), Amsdorfstr.",51.153220,11.825956
000017144,"Naumburg (Saale), Euroville",51.137700,11.776517
000017145,"Naumburg (Saale), Krankenhaus",51.161575,11.813556
000017146,"Naumburg (Saale), Nordstr. (Bus)",51.160108,11.805788
000017147,"Naumburg (Saale), Siedlungsstr.",51.162781,11.808667
000017149,"Pölzig, Waldstr.",50.949984,12.205484
000017151,"Zeitz, Schwimmhalle",51.052542,12.140424
000017154,"Leipzig, Weimarer Str.",51.326893,12.281496
000017156,"Halle (Saale), Am Sonnenhang",51.513678,11.879149
000017157,"Hohenthurm, Briefzentrum",51.525198,12.101710
000017159,"Rothenburg (b. Könnern), Am Wettiner Weg",51.645440,11.756543
000017161,"Leipzig, Kiewer Str./Kaufland",51.324996,12.275089
000017179,"Zöberitz, Bahnhof (Bus)",51.503981,12.032613
000017191,"Ablaß",51.227985,12.948379
000017192,"Oschatz, Altoschatz, Rosenthal",51.288338,13.097572
000017193,"Oschatz, Altoschatz, Teich",51.288921,13.095071
000017194,"Ammelgoßwitz",51.478391,13.153584
000017196,"Audenhain (Mockrehna), Abzweig Strelln",51.492995,12.829716
000017197,"Außig (Cavertitz)",51.403475,13.189673
000017198,"Baderitz (Mügeln)",51.220804,13.019197
000017199,"Beckwitz (Torgau), Waldschlößchen",51.507193,12.979165
000017200,"Beilrode (b. Torgau), Abzweig Eulenau",51.562430,13.063480
000017201,"Beilrode (b. Torgau), Abzweig Graditz",51.566698,13.068753
000017202,"Beilrode (b. Torgau), Kirchweg",51.577423,13.069640
000017203,"Beilrode (b. Torgau), Schule",51.573947,13.069776
000017204,"Belgern, Markt",51.483103,13.124614
000017205,"Belgern, Oschatzer Str.",51.479029,13.120790
000017206,"Belgern, Mühlberger Str.",51.475049,13.136473
000017207,"Belgern, Abzweig Puschwitz",51.470935,13.115149
000017208,"Bennewitz (b. Döbeln)",51.179202,13.040268
000017209,"Belgern, Friedhof",51.485345,13.117888
000017210,"Bennewitz (b. Torgau)",51.511306,13.027992
000017211,"Berntitz (Mügeln)",51.251685,13.041928
000017212,"Börln, Abzweig Meltewitz",51.376554,12.930663
000017213,"Borna (b. Oschatz)",51.314729,13.185789
000017214,"Bornitz (Oschatz) (Bus)",51.303891,13.176006
000017215,"Bortewitz (Dahlen)",51.383048,12.947719
000017216,"Bockwitz (Torgau-Oschatz)",51.421813,13.093883
000017217,"Bucha (Cavertitz), Bäckerei",51.386840,13.039745
000017219,"Bucha (Cavertitz), Mühlteich",51.379671,13.039788
000017222,"Calbitz (Wermsdorf), Markt",51.327942,13.006323
000017223,"Calbitz (Wermsdorf), Schule",51.328990,12.998562
000017224,"Casabra, Abzweig Naundorf",51.256388,13.135000
000017225,"Cavertitz",51.386956,13.127620
000017226,"Clanzschwitz (b. Oschatz)",51.343813,13.154064
000017227,"Collm, Butterweg",51.282204,12.994448
000017228,"Collm, Kirche",51.302537,13.018611
000017229,"Mügeln (Lkr. Nordsachsen), Crellenhain",51.243980,13.036938
000017230,"Dahlen (Sachsen), Busbahnhof",51.363803,12.997519
000017231,"Dahlen (Sachsen), Bahnhof (Bus)",51.351384,12.984573
000017233,"Dahlen (Sachsen), Feldstr.",51.368282,12.988801
000017234,"Dahlen (Sachsen), Am Weinberg",51.371502,13.005877
000017235,"Dahlen (Sachsen), Gewerbestr.",51.357615,12.991478
000017236,"Dahlenberg, Hauptstr.",51.639551,12.786139
000017237,"Dautzschen, Anbau",51.638340,12.993890
000017238,"Dautzschen, Bürgerhaus",51.634079,13.004657
000017239,"Dautzschen, Last",51.630034,12.984027
000017240,"Döbeltitz, B182/Abzweig",51.489184,13.099724
000017241,"Döbeltitz, Ortsmitte",51.495610,13.092924
000017242,"Döbern (Elsnig)",51.601009,12.990493
000017245,"Döhlen (b. Torgau)",51.605189,13.025781
000017246,"Döschütz (Großweitzschen), Abzweig Rittmitz",51.168762,13.113383
000017247,"Döschütz (Großweitzschen), Ortsmitte",51.169142,13.108210
000017249,"Drebligar (Elsnig), Ortsmitte",51.627795,12.911932
000017250,"Dröschkau (Belgern), Kieswerk",51.458919,13.176114
000017251,"Dröschkau (Belgern), Wendestelle",51.460076,13.183001
000017336,"Dahlen (Sachsen), Sportplatz",51.364214,13.008889
000017337,"Dahlen (Sachsen), Schule",51.363771,12.993695
000017339,"Eulenau",51.563319,13.040891
000017340,"Fuchs",51.451456,13.164967
000017341,"Gallschütz (Großweitzschen)",51.194645,13.030614
000017342,"Ganzig (Liebschützberg)",51.289126,13.185234
000017343,"Gastewitz (Naundorf), Abzweig Zeicha",51.233809,13.126512
000017344,"Gaudlitz (Mügeln)",51.211650,13.032216
000017345,"Gaunitz, Gewerbegebiet (Liebschützberg)",51.321243,13.112508
000017346,"Gaunitz, Wellerswalder Str. (Liebschützberg)",51.335902,13.128079
000017348,"Glossen, Bahnhof (Bus)",51.241876,12.996106
000017349,"Glossen, Siedlung",51.244009,12.992107
000017354,"Grauschwitz (Mügeln), Ortsmitte",51.239399,12.933928
000017355,"Mügeln (Lkr. Nordsachsen), Flocke",51.237324,13.066770
000017356,"Grauschwitz (Mügeln), Am Berg",51.241863,12.937133
000017359,"Greudnitz (Dommitzsch)",51.669622,12.840307
000017360,"Gröppendorf (Wermsdorf)",51.255328,12.995096
000017361,"Großböhla",51.338024,13.031956
000017362,"Großtreben",51.646020,12.983595
000017367,"Großwig (b. Torgau)",51.562394,12.884810
000017390,"Köllmichen (Mutzschen)",51.241147,12.888689
000017391,"Wermsdorf, Mittelschule",51.280050,12.941091
000017432,"Beilrode (b. Torgau), Zwethauer Str.",51.574818,13.065149
000017447,"Haage (Naundorf)",51.270100,13.185624
000017448,"Hellern (Pflückuff)",51.532792,13.004082
000017449,"Hof, Schule (Naundorf)",51.237373,13.192348
000017451,"Hof, Feuerwehr (Naundorf)",51.242113,13.189340
000017452,"Hohenwussen",51.228945,13.131046
000017454,"Kaisa, Abzweig Bockwitz",51.440050,13.088782
000017455,"Kaisa, Ortsmitte",51.439287,13.084612
000017456,"Kemmlitz, Abzweig Poppitz",51.233318,12.993358
000017457,"Kemmlitz, Kemmlitzbach",51.228497,12.996277
000017458,"Klein Kranichau",51.494392,13.064879
000017460,"Kleinböhla",51.344175,13.029883
000017461,"Oschatz, Kleinforst",51.287864,13.105705
000017463,"Kleinragewitz (Liebschützberg)",51.298645,13.163492
000017464,"Klingenhain (Cavertitz)",51.386276,13.155716
000017466,"Klitzschen, Gräfendorfer Weg",51.518050,12.904568
000017467,"Klötitz (Liebschützberg)",51.362282,13.118846
000017468,"Kobershain (Schildau)",51.452487,12.871428
000017469,"Kranichau, Wendestelle",51.504877,13.064675
000017470,"Kreina, Abzweig",51.262581,13.139685
000017471,"Kreina, Ortsmitte",51.262886,13.142222
000017472,"Kreischau (Beilrode), Abzweig B87",51.571649,13.027243
000017473,"Kunzwerda (Pflückuff)",51.525546,13.050588
000017475,"Laas, Abzweig Strehla (Liebschützberg)",51.365479,13.144937
000017476,"Lampersdorf, Ortsmitte (Wermsdorf)",51.285467,13.040294
000017477,"Lampersdorf, Zum Collm (Wermsdorf)",51.293231,13.030821
000017478,"Lampertswalde, Gasthof",51.359603,13.081358
000017479,"Lampertswalde, Malsener Str.",51.361016,13.038833
000017480,"Lampertswalde, Schlosspark",51.359577,13.082361
000017481,"Lampertswalde, Sörnewitzer Str.",51.362796,13.083409
000017482,"Lampertswalde, Sommerseite",51.360399,13.052253
000017483,"Lampertswalde, Winterseite",51.361910,13.068304
000017484,"Langenreichenbach, Hauptstr. (Mockrehna)",51.490259,12.902765
000017485,"Langenreichenbach, Mühlgasse (Mockrehna)",51.484484,12.904173
000017486,"Lausa (Belgern)",51.433241,13.057037
000017487,"Leckwitz (b. Strehla)",51.353929,13.189912
000017488,"Leisnitz (Liebschützberg)",51.351519,13.090074
000017489,"Leuben (Oschatz), Abzweig Thalheim",51.265057,13.080532
000017491,"Liebersee (Belgern)",51.463811,13.164769
000017492,"Liebschütz (Liebschützberg)",51.348234,13.139471
000017493,"Limbach (Oschatz), Abzweig Ockritz",51.264440,13.060795
000017495,"Liptitz (Wermsdorf)",51.256745,12.937188
000017496,"Oschatz, Lonnewitz, B6",51.288949,13.140712
000017497,"Oschatz, Lonnewitz, Erich-Schneller-Str.",51.287345,13.136738
000017498,"Loßwig, Abzweig B182",51.531301,13.008781
000017499,"Loßwig, Ortsmitte",51.532755,13.016983
000017500,"Luppa, Naturbad (Wermsdorf)",51.345796,12.974366
000017501,"Luppa, Dresdener Str. (Wermsdorf)",51.332790,12.959845
000017502,"Luppa, Torgauer Str. (Wermsdorf)",51.337500,12.960166
000017503,"Luppa, Eiskellerweg (Wermsdorf)",51.331729,12.959294
000017506,"Mahitzschen",51.487882,13.080116
000017508,"Mahlis, Gartenstr.",51.267706,12.967027
000017509,"Mahlis, Gasthof",51.271526,12.977392
000017510,"Mahlis, Waldweg",51.270186,12.967355
000017511,"Mahlis, Ortsmitte",51.261786,12.968953
000017512,"Mahris (Mügeln)",51.230515,13.089732
000017513,"Malkwitz (Wermsdorf)",51.332402,12.992672
000017514,"Mannschatz (Oschatz)",51.314781,13.128447
000017515,"Mehderitzsch, Alter Bahnhof",51.510693,13.042927
000017516,"Mehderitzsch, Ortsmitte",51.503600,13.050397
000017517,"Mügeln (Lkr. Nordsachsen), Döbelner Str.",51.235017,13.053988
000017519,"Nasenberg (Naundorf)",51.260990,13.167738
000017520,"Nebitzschen (Mügeln), Abzweig Schleben",51.239372,13.009600
000017521,"Nebitzschen, Bahnhof (Bus)",51.238945,13.017313
000017522,"Neubleesern",51.613811,13.016145
000017523,"Neuböhla",51.330279,13.049694
000017524,"Neucasabra (Naundorf)",51.272051,13.130788
000017525,"Neusornzig, Schule",51.221440,13.003298
000017526,"Neusornzig, Sornziger Str.",51.215770,12.999469
000017527,"Neußen (Belgern)",51.448960,13.114508
000017528,"Niedergoseln",51.233007,13.075041
000017529,"Niederranschütz, Am Teich",51.159360,13.123186
000017530,"Oberhof (b. Mügeln)",51.217098,13.032778
000017532,"Ochsensaal",51.414816,12.951595
000017533,"Oelzschau (Belgern)",51.435315,13.159842
000017534,"Olganitz (Cavertitz)",51.406570,13.105662
000017536,"Oschatz, Altmarkt",51.298562,13.107880
000017537,"Oschatz, Am Langen Rain",51.297544,13.099211
000017538,"Oschatz, Am Zeugamt",51.289664,13.125343
000017539,"Oschatz, Leipziger Str.",51.303302,13.095822
000017540,"Oschatz, Dippoldisplatz",51.298029,13.104361
000017541,"Oschatz, Breite Str.",51.296057,13.105978
000017542,"Oschatz, Finanzamt",51.291630,13.126710
000017543,"Fliegerhorst (Oschatz), Alte Wache",51.294377,13.066037
000017544,"Fliegerhorst (Oschatz), Finkenweg",51.293995,13.059175
000017545,"Oschatz, Wilhelm-Pieck-Str.",51.304212,13.099619
000017546,"Oschatz, Friedhof",51.296733,13.113598
000017547,"Oschatz, Glasseidenwerk",51.317500,13.098969
000017548,"Oschatz, Heinrich-Mann-Str.",51.294049,13.101926
000017549,"Oschatz, Mannschatzer Str.",51.315061,13.108510
000017550,"Oschatz, Marktkauf",51.298430,13.095488
000017551,"Oschatz, Goethestr.",51.305910,13.099656
000017552,"Oschatz, Mühlberger Str.",51.315557,13.107435
000017553,"Oschatz, Am Wachhübel",51.318315,13.109820
000017554,"Oschatz, Nordstr.",51.307281,13.102878
000017555,"Oschatz, Nossener Str.",51.290891,13.122413
000017556,"Oschatz, Krankenhaus/Parkstr.",51.291310,13.112568
000017558,"Oschatz, Reithausstr.",51.297067,13.102554
000017559,"Oschatz, Krankenhaus/Burgstr.",51.293162,13.113881
000017560,"Oschatz, Str. der Einheit",51.293049,13.117328
000017561,"Oschatz, Striesaer Weg",51.301757,13.096287
000017562,"Oschatz, Betriebshof NOMO",51.292904,13.124243
000017563,"Oschatz, Wellerswalder Weg",51.314902,13.106630
000017564,"Oschatz, Wermsdorfer Str.",51.296001,13.100393
000017565,"Oschatz, Zschöllauer Berg",51.315806,13.111619
000017566,"Paschkowitz (Mügeln), Am Ziegeleiberg",51.226728,13.031287
000017567,"Pflückuff, Ratsforst",51.527757,12.991946
000017569,"Prettin, Hirschmühle",51.655074,12.942679
000017570,"Probsthain, Dorfstr. (Schildau)",51.467044,12.896419
000017571,"Probsthain, Oberdorf (Schildau)",51.460259,12.897092
000017572,"Querbitzsch (Mügeln)",51.231748,12.959431
000017574,"Radegast (Dahlen)",51.356853,12.939933
000017575,"Raitzen, Dorfstr.",51.261523,13.186793
000017576,"Rechau (Oschatz)",51.280174,13.149530
000017577,"Repitz",51.583443,13.014285
000017578,"Reppen, Abzweig Haage",51.272452,13.194771
000017579,"Reppen, Bergstr.",51.271751,13.196256
000017580,"Rosenfeld",51.599863,13.038912
000017581,"Sahlassan (Liebschützberg), Am Anger",51.367108,13.193344
000017582,"Sahlassan (Liebschützberg), Am Berg",51.364379,13.201456
000017583,"Salbitz",51.235008,13.168222
000017584,"Schildau, Eilenburger Str. (Gneisenaustadt)",51.455892,12.923364
000017585,"Schildau, Karl-Liebknecht-Str.",51.456634,12.928869
000017586,"Schildau, Seebad",51.472234,12.946857
000017587,"Schirmenitz (Cavertitz)",51.391273,13.184819
000017588,"Schleben (Mügeln)",51.246663,13.010464
000017589,"Schmannewitz, Zu den Reha-Kliniken",51.397667,12.990253
000017590,"Schmannewitz, Abzweig Ochsensaal",51.409398,12.972697
000017591,"Schmorkau (Oschatz), Am Gänseberg",51.311893,13.141690
000017592,"Schmorkau (Oschatz), Ortsmitte",51.308080,13.144231
000017594,"Schrebitz, Ostrauer Str.",51.204639,13.071258
000017595,"Dahlen (Sachsen), Schwarzer Kater",51.365986,12.950990
000017596,"Schöna (b. Cavertitz)",51.390999,13.095497
000017597,"Seydewitz (Belgern), Abzweig Burkhardtshof",51.421201,13.180868
000017598,"Sitzenroda, Feuerwehr (Schildau, Gneisenaustadt)",51.447053,12.970530
000017599,"Sitzenroda, Torgauer Str. (Schildau, Gneisenaustadt)",51.451280,12.971070
000017600,"Sitzenroda, Schmiede (Schildau, Gneisenaustadt)",51.434037,12.971154
000017601,"Staritz (Belgern)",51.445393,13.172575
000017602,"Staupitz (Pflückuff), Torgauerstr.",51.490690,12.960885
000017604,"Stennschütz",51.241701,13.125600
000017605,"Strehla, Markt",51.352190,13.226480
000017606,"Strehla, Oberschule",51.354564,13.222519
000017607,"Sörnewitz (Cavertitz)",51.372841,13.099349
000017609,"Taura (Schildau)",51.472402,13.007034
000017610,"Torgau, Dommitzscher Str.",51.564594,12.976823
000017611,"Torgau, Schloss Hartenfels",51.558984,13.009747
000017612,"Torgau, Elbstr.",51.561160,13.005827
000017613,"Torgau, Friedrich-Naumann-Str.",51.554088,12.995914
000017614,"Torgau, Friedrichplatz",51.559332,12.997731
000017615,"Torgau, Gewerbering",51.555685,12.964533
000017616,"Oschatz, Betriebshof Wittig",51.303572,13.092460
000017618,"Torgau, Lerchenweg",51.565454,12.965239
000017619,"Torgau, Mahla",51.570499,12.994888
000017620,"Torgau, Fernwasserversorgung",51.555173,12.984136
000017621,"Torgau, Prager Str.",51.557915,12.987060
000017623,"Torgau, PEP Einkaufszentrum",51.562715,12.970989
000017624,"Pflückuff, Dahlener Str.",51.532428,12.999234
000017626,"Torgau, Röhrweg",51.553238,12.989709
000017629,"Torgau, Zinnaer Str.",51.564875,12.972793
000017630,"Treblitzsch (Belgern), B182/Abzweig",51.468377,13.150167
000017631,"Treptitz (Cavertitz)",51.401446,13.128855
000017634,"Wellerswalde (Liebschützberg)",51.341143,13.092308
000017635,"Welsau (Zinna), B182",51.570435,12.970061
000017636,"Wermsdorf, Am Fasanenholz",51.274948,12.951020
000017637,"Wermsdorf, Am Strauß",51.280290,12.943821
000017638,"Weßnig (Pflückuff)",51.518277,13.046742
000017639,"Weßnig/Bennewitz, Abzweig B182",51.515484,13.037529
000017640,"Wiederoda, Abzweig (Wermsdorf)",51.256255,12.960751
000017641,"Wohlau (Belgern)",51.423827,13.154107
000017642,"Zaußwitz, Canitzer Str.",51.337627,13.194339
000017645,"Zeicha",51.235589,13.110440
000017646,"Zeuckritz (Cavertitz)",51.388695,13.057876
000017648,"Zinna, Schmiedegasse",51.567280,12.954591
000017649,"Zwethau (Beilrode), B87",51.581237,13.041300
000017650,"Zwethau (Beilrode), Rosenfelder Str.",51.582364,13.042251
000017651,"Zävertitz (Mügeln)",51.207647,13.030419
000017652,"Zöschau (Oschatz)",51.276070,13.145790
000017654,"Schönnewitz, Große Seite",51.313444,13.174191
000017655,"Schönnewitz, Schule",51.313949,13.179188
000017656,"Mockritz (Elsnig), Hauptstr.",51.613257,12.968790
000017658,"Thalheim (Oschatz) (Bus)",51.280735,13.088175
000017659,"Pommlitz (Mügeln), Abzweig",51.232976,12.968561
000017660,"Sornzig, Kreuzegrund",51.213704,13.012793
000017661,"Wildschütz (Mockrehna), Alter Steinbruch",51.466373,12.857473
000017662,"Merkwitz (Oschatz), B6 Abzweig",51.315390,13.077283
000017663,"Merkwitz (Oschatz), Hangstr.",51.318828,13.090835
000017664,"Merkwitz (Oschatz), Lindenstr.",51.321261,13.087119
000017665,"Merkwitz (Oschatz), Schmiedeweg",51.317039,13.089527
000017666,"Merkwitz (Oschatz), Teich",51.319189,13.085399
000017668,"Naundorf (b. Oschatz), Neubau",51.257825,13.104185
000017669,"Naundorf (b. Oschatz), Grüne Aue",51.256639,13.112076
000017670,"Jeßnitz (b. Mockritz)",51.170425,13.089340
000017671,"Kreischau (Beilrode), Ortsmitte",51.569278,13.032372
000017678,"Wadewitz (b. Mügeln)",51.249868,12.974030
000017679,"Wadewitz (b. Oschatz)",51.310511,13.194344
000019673,"Terpitz (b. Oschatz)",51.328557,13.126456
000019774,"Großsteinbach (Mochau), Fuchsloch",51.111545,13.194490
000019876,"Espenhain, Industriegebiet",51.183402,12.483160
000019889,"Arzberg (Torgau), Hauptstr.",51.530477,13.122918
000019890,"Adelwitz (Arzberg)",51.510538,13.127269
000019891,"Arzberg (Torgau), Gartenstr.",51.528329,13.127713
000019892,"Blumberg (Arzberg)",51.519931,13.183937
000019893,"Döbrichau (Beilrode), Ortsmitte",51.595537,13.129236
000019894,"Elsterberg (Arzberg)",51.548479,13.157581
000019895,"Graditz (Torgau)",51.543343,13.059671
000019899,"Kaucklitz (Arzberg)",51.521398,13.139857
000019900,"Köllitsch (Arzberg)",51.499748,13.120572
000019901,"Kötten (Arzberg)",51.541296,13.169400
000019902,"Neusorge (Torgau)",51.547320,13.086263
000019903,"Nichtewitz (Arzberg)",51.533949,13.136658
000019904,"Packisch (Arzberg)",51.512238,13.158281
000019905,"Prausitz (Arzberg)",51.542920,13.087627
000019906,"Roitzsch (b. Torgau), Eilenburger Str.",51.597373,12.806507
000019907,"Schmannewitz, Torgauer Str.",51.397597,12.983864
000019908,"Stehla (Arzberg)",51.493245,13.183981
000019909,"Süptitz (Dreiheide), Am Anger",51.563896,12.925266
000019911,"Tauschwitz (Arzberg)",51.497163,13.149458
000019912,"Triestewitz (Arzberg)",51.536026,13.096252
000019914,"Weidenhain (Dreiheide)",51.568546,12.848524
000019915,"Werdau (Torgau)",51.553626,13.032760
000019916,"Zinna, Dübener Allee",51.566811,12.954103
000019919,"Trebsen (Mulde), Thomas-Müntzer-Gasse",51.290447,12.755562
000019920,"Obhausen, Rosa-Luxemburg-Str.",51.394850,11.651807
000019921,"Leipzig, BMW Zentralgebäude",51.408663,12.443034
000019923,"Packisch (Arzberg), Abzweig",51.504514,13.163803
000019924,"Döbeln, Blumenstr.",51.120796,13.133836
000019925,"Bockelwitz, Abzweig Leuterwitz",51.194172,12.954472
000019928,"Flughafen Leipzig/Halle, Zentralgebäude",51.423308,12.223629
000019937,"Halle (Saale), Messe (Bus)",51.452281,12.024679
000019938,"Süptitz (Dreiheide), B183/Sandstr.",51.566661,12.912763
000019940,"Markkleeberg, Seenallee",51.272989,12.377163
000019944,"Obersteina, Schule",51.192242,13.094767
000019948,"Domnitz (Saalekreis), Alte Löbejüner Str.",51.629238,11.839546
000019950,"Wettin, Gymnasium",51.582273,11.809990
000019951,"Nehlitz, Dorfplatz",51.576214,11.955855
000019955,"Dölzig (Schkeuditz), Frankenheimer Str./B181",51.350303,12.221168
000019964,"Henne, Abzweig Schellsitz (Naumburg)",51.172108,11.828285
000019965,"Zeitz, Herrmannschacht",51.055500,12.113218
000019966,"Kahlwinkel, Töpferei",51.215367,11.477425
000019968,"Leipzig, Azaleenstr.",51.262797,12.299195
000019969,"Seehausen (Leipzig), Dingolfinger Str.",51.405989,12.418895
000019970,"Leipzig, Gohlis-Süd",51.361861,12.363237
000019971,"Günthersdorf (Leuna), Schwarzer Bär",51.347084,12.171781
000019973,"Trossin, Am Teich",51.616832,12.822004
000019976,"Dreißig (Mochau), Abzweig",51.139968,13.225349
000019977,"Döbeln, Unnaer Str./Kaufhalle",51.122900,13.134882
000019978,"Döbeln, Riesaer Str.",51.129475,13.128495
000019979,"Hermsdorf (Döbeln), Kreuzung",51.103764,13.143414
000019980,"Massanei/Otzdorf, Kreuzung",51.064278,13.064777
000019983,"Sitten (Bockelwitz), Schule",51.204457,12.934052
000019984,"Waldheim (Sachsen), Gartenstr.",51.070918,13.024748
000019985,"Audenhain (Mockrehna), Abzweig Schildau",51.502943,12.857309
000020029,"Lagnitz",51.102486,12.014994
000020032,"Selben (Döbernitz), Friedhof",51.496570,12.365260
000020034,"Thümmlitz (Nerchau)",51.270186,12.820783
000020035,"Oberwünsch, Kindergarten",51.352286,11.786236
000020036,"Öchlitz, Kindergarten",51.320774,11.767278
000020037,"Mücheln (Geiseltal), Eptinger Rain",51.303391,11.813434
000020038,"Bündorf (Knapendorf), Bündorfer Str.",51.373591,11.920249
000020040,"Bad Lausick, Burgstr.",51.145444,12.641844
000020043,"Grimma, Clara-Zetkin-Str.",51.238711,12.724409
000020044,"Grimma, Str. des Friedens/Ärztehaus",51.237995,12.723162
000020046,"Rochlitz (Sachsen), Brückenstr.",51.046517,12.807758
000020047,"Rochlitz (Sachsen), Clemens-Pfau-Platz",51.046411,12.805767
000020048,"Rochlitz (Sachsen), Leipziger Str.",51.048933,12.794603
000020049,"Pressel, Dübener Str.",51.579146,12.703475
000020050,"Rochlitz (Sachsen), Krankenhaus",51.048275,12.802110
000020051,"Grimma, Krankenhaus",51.237713,12.717037
000020052,"Leipzig, Mölkauer Dorfplatz",51.332592,12.443296
000020053,"Nauendorf (Saalekreis), Wallwitzer Str.",51.598728,11.887229
000020054,"Zscherben, Sportplatz",51.463444,11.871234
000020057,"Böhlen (b. Leipzig), Weststr.",51.201915,12.385940
000020058,"Leipzig, Sportforum Ost",51.345027,12.354508
000020077,"Nebra (Unstrut), Busbahnhof",51.287881,11.581102
000020079,"Döbeln, Körnerplatz",51.118886,13.118418
000020080,"Roßwein, Bahnhofstr.",51.060256,13.183151
000020083,"Eilenburg, Rödgener Str.",51.460169,12.614565
000020086,"Sprotta, Platte",51.487774,12.702365
000020087,"Kriebitzsch, Abzweig Pflichtendorf",51.030785,12.337304
000020088,"Kuckenburg, Ort (Esperstedt)",51.411863,11.653683
000020091,"Weißenfels, Fritz-Gerasch-Weg",51.209298,11.992111
000020092,"Leitpflock (Mockrehna)",51.529055,12.821472
000020095,"Diedenhain (Hartha), Dorfplatz",51.090545,13.000849
000020096,"Aschershain (Hartha), Wendestelle",51.078019,12.954096
000020097,"Steina (Hartha), Gemeindeverwaltung",51.101426,12.996405
000020098,"Steina (Hartha), Kellerberg",51.102399,13.004488
000020099,"Steina (Hartha), Wendestelle",51.100570,13.023427
000020100,"Auerschütz (Ostrau)",51.210072,13.124285
000020101,"Bockelwitz, Landkauf",51.197018,12.958065
000020105,"Eichardt, Wendestelle",51.176266,13.024773
000020107,"Forchheim (Ziegra-Knobelsdorf)",51.107173,13.075731
000020108,"Gadewitz (Großweitzschen)",51.159204,13.123530
000020109,"Gebersbach (Ziegra-Knobelsdorf), Kleine Otzdorfer Str.",51.084322,13.070278
000020110,"Gersdorf (b. Leisnig), Kreuzung Pfarrhäuser",51.119950,12.950236
000020111,"Großweitzschen, Schule",51.160219,13.048003
000020113,"Hochweitzschen (Großweitzschen)",51.144351,13.036676
000020114,"Kalthausen (Bockelwitz)",51.186235,12.895464
000020115,"Kieselbach (Gersdorf)",51.127076,12.929879
000020116,"Klosterbuch (Leisnig), Schäferei",51.158512,12.998884
000020117,"Langenau (Sachsen), Wendestelle",51.107150,12.906229
000020119,"Leisnig, Würkertstr.",51.158157,12.929606
000020120,"Littdorf (Niederstriegis), Gasthof",51.072722,13.125532
000020121,"Lützschera (Ostrau), Zum Kreisel",51.196631,13.121365
000020122,"Niederstriegis, Schule",51.079419,13.150473
000020123,"Ossig (Roßwein)",51.101332,13.188378
000020125,"Redemitz, Wendestelle",51.157401,13.140674
000020126,"Rittmitz (Ostrau), Teichstr.",51.180216,13.111199
000020127,"Roßwein, Geschwister-Scholl-Schule",51.065720,13.180989
000020129,"Scheergrund (Leisnig)",51.156593,13.010788
000020139,"Wurzen, Jacobsplatz",51.370445,12.738149
000020140,"Schlagwitz, Siedlungsstr.",51.183459,13.094416
000020141,"Schönerstädt (Gersdorf), Ortsmitte",51.121140,12.909540
000020142,"Seifersdorf (b. Hartha), Wendestelle",51.127705,12.904707
000020146,"Strocken (Großweitzschen)",51.201018,13.005862
000020147,"Wallbach (Hartha)",51.119720,12.956503
000020148,"Wollsdorf (Großweitzschen), Ortsmitte",51.185927,13.006383
000020150,"Zschaitz, Feuerwehr",51.167244,13.163072
000020151,"Zschaitz, Mühlweg",51.166225,13.177242
000020152,"Zschörnewitz, Wendestelle",51.159760,13.104171
000020153,"Altenburg (Thür.), Kauerndorfer Allee",51.001379,12.436217
000020154,"Borna (b. Leipzig), Bahnhofstr./Markt",51.122872,12.496232
000020155,"Lucka, Bischofsweg",51.093599,12.331791
000020158,"Leipzig, S-Bahnhof Slevogtstr. (Bus)",51.373395,12.344185
000020159,"Weißenfels, Kulturhaus",51.205783,11.966664
000020162,"Halle (Saale), Dachsweg",51.430064,11.997061
000020164,"Halle (Saale), Hermann-Kussek-Str.",51.431681,11.992895
000020165,"Halle (Saale), Messestr.",51.454196,12.025741
000020166,"Halle (Saale), S-Bahnhof Messe (Bus)",51.454319,12.028987
000020167,"Halle (Saale), Siedlerstr.",51.429933,11.990221
000020168,"Halle (Saale), Von-der-Heydt-Str.",51.432636,11.995288
000020170,"Casabra, Sportplatz",51.256813,13.134680
000020173,"Schkeuditz, Am Roßberg",51.395385,12.201858
000020174,"Schkeuditz, Wehlitzer Str./Globana-Hotel",51.398848,12.194913
000020175,"Gleisberg (Roßwein), Bahnhaus",51.068470,13.226003
000020178,"Weßmar, Gasthof",51.392881,12.110320
000020179,"Grimma, August-Bebel-Str.",51.238520,12.703521
000020180,"Leipzig, Connewitzer Str.",51.304494,12.417793
000020184,"Kleinliebenau (Schkeuditz), Horburger Str.",51.370682,12.199701
000020185,"Zitzschen (Zwenkau), Großdalziger Str.",51.218296,12.266901
000020193,"Terpitz (Kohren-Sahlis), Im Kirschgarten",51.023228,12.618058
000020194,"Wenigossa (Narsdorf)",51.018833,12.659789
000020197,"Wyhra (Wyhratal), Neulandsiedlung",51.076011,12.505584
000020209,"Oschatz, Haakestr.",51.310587,13.094520
000020210,"Oschatz, Heinrich-Heine-Str.",51.308855,13.096461
000020211,"Eilenburg, Weinbergstr./Friedhof",51.448737,12.620453
000020213,"Leipzig, Schönbachstr.",51.320263,12.413284
000020214,"Torgau, Markt",51.557970,13.003382
000020222,"Naumburg (Saale), Marienplatz (Bus)",51.154316,11.811827
000020223,"Naumburg (Saale), Finanzamt",51.158101,11.819692
